gender,age,income,total_amount,p_completed,n_received,p_viewed
M,90,108000.0,129.70999999999998,0.15419011641353791,6,0.5
F,57,40000.0,163.31,0.27554956830567634,5,0.8
M,49,71000.0,21.67,0.46146746654360865,3,1.0
M,70,42000.0,5.89,0.0,4,0.5
M,70,48000.0,78.16000000000001,0.12794268167860798,4,0.75
M,35,42000.0,2.59,0.0,4,0.75
M,61,73000.0,80.58,0.06205013651030032,1,0.0
M,43,36000.0,10.1,0.0,5,0.4
M,18,60000.0,40.39,0.24758603614756128,4,0.5
F,52,114000.0,225.85999999999999,0.11068803683697867,3,0.6666666666666666
M,67,37000.0,25.42,0.0,5,0.4
M,59,48000.0,87.58,0.25119890385932864,4,1.0
F,84,64000.0,66.48,0.1504211793020457,6,1.0
M,57,47000.0,242.35999999999999,0.18567420366397097,6,0.8333333333333334
F,58,60000.0,19.56,0.0,5,1.0
M,65,34000.0,328.3,0.0974718245507158,5,1.0
M,94,110000.0,204.22,0.15669376162961512,5,1.0
M,39,44000.0,63.719999999999985,0.23540489642184564,6,0.8333333333333334
M,48,40000.0,6.2299999999999995,0.0,4,0.75
M,48,31000.0,158.0,0.189873417721519,4,1.0
M,47,93000.0,266.11,0.12025102401262636,6,1.0
M,24,53000.0,2.3,0.0,4,0.25
M,53,46000.0,11.059999999999999,0.0,5,0.8
M,40,91000.0,87.8,0.2847380410022779,6,0.8333333333333334
M,18,55000.0,0.91,0.0,6,0.5
F,67,91000.0,123.72,0.20206918849013902,6,0.8333333333333334
M,64,95000.0,72.08,0.13873473917869034,2,1.0
M,63,51000.0,96.22999999999999,0.0727423880286813,2,1.0
M,48,77000.0,74.17,0.2696508022111366,6,1.0
F,50,65000.0,93.35000000000001,0.23567220139260844,6,1.0
M,56,76000.0,50.36,0.19857029388403494,4,1.0
M,18,54000.0,92.37000000000002,0.3356067987441809,5,1.0
F,31,60000.0,228.77999999999997,0.04371011452050005,4,0.75
F,41,37000.0,12.26,0.0,4,0.75
M,59,94000.0,52.209999999999994,0.19153418885271023,3,1.0
M,53,55000.0,159.46,0.5330490405117271,6,1.0
M,20,67000.0,47.07,0.21244954323348206,6,0.6666666666666666
F,75,66000.0,23.15,0.0,4,1.0
F,32,48000.0,21.369999999999997,0.0,5,0.6
M,28,38000.0,37.34,0.0,3,1.0
M,44,59000.0,71.74,0.09757457485363814,6,0.8333333333333334
M,48,93000.0,118.83,0.05890768324497181,4,0.5
O,66,70000.0,248.13,0.17732640148309353,6,1.0
M,58,40000.0,10.780000000000001,0.0,6,0.5
F,50,84000.0,148.03,0.27021549685874485,4,1.0
M,56,76000.0,72.01,0.2777392028884877,3,1.0
M,23,37000.0,35.88,0.41806020066889626,5,0.8
M,46,56000.0,45.9,0.4793028322440087,4,1.0
F,65,84000.0,141.20999999999998,0.3894908292613838,4,0.75
O,53,70000.0,33.339999999999996,0.14997000599880025,2,1.0
F,87,61000.0,203.23000000000002,0.1722186685036658,4,0.5
M,47,75000.0,35.010000000000005,0.0,4,0.5
F,65,73000.0,296.84000000000003,0.09769572833849885,6,0.8333333333333334
M,53,56000.0,96.59,0.12423646340200849,3,0.3333333333333333
F,57,115000.0,110.92,0.18031013342949873,3,0.6666666666666666
F,93,38000.0,89.76,0.1336898395721925,3,1.0
F,58,92000.0,0.0,0.0,5,0.6
M,70,92000.0,163.57999999999998,0.10392468516933612,6,1.0
F,81,69000.0,20.65,0.33898305084745767,4,1.0
M,63,117000.0,111.58,0.35848718408316904,4,0.5
M,32,31000.0,172.40999999999997,0.2610057421263268,5,1.0
F,66,88000.0,324.22999999999996,0.1079480615612374,5,1.0
M,27,31000.0,15.6,0.0,3,0.6666666666666666
F,22,53000.0,150.04000000000002,0.4332178085843774,5,0.0
M,53,50000.0,26.14,0.19127773527161437,5,0.2
F,45,48000.0,15.11,0.0,4,0.5
M,32,45000.0,254.46999999999997,0.11789208944079854,4,0.75
M,24,56000.0,6.57,0.0,5,0.4
M,59,60000.0,134.16,0.31305903398926654,6,0.8333333333333334
M,42,50000.0,24.810000000000002,0.0,5,1.0
M,59,40000.0,28.059999999999995,0.35637918745545266,5,0.8
M,29,45000.0,47.49,0.5685407454200884,5,0.6
M,44,54000.0,20.47,0.0,3,1.0
F,59,55000.0,31.21,0.0,2,1.0
M,75,110000.0,145.22,0.11706376532158105,4,0.75
M,43,47000.0,8.690000000000001,0.0,5,0.4
M,34,50000.0,14.39,0.0,4,0.5
M,60,83000.0,90.10000000000001,0.05549389567147613,5,0.8
M,69,54000.0,2.8,0.0,4,0.75
M,54,55000.0,9.24,0.0,5,0.8
F,60,86000.0,81.92,0.1220703125,4,0.75
M,33,74000.0,190.98,0.06283380458686774,4,0.5
F,52,58000.0,42.9,0.23310023310023312,5,0.8
M,74,89000.0,0.0,0.0,4,0.75
M,55,62000.0,125.28999999999999,0.1755926251097454,3,1.0
M,59,32000.0,28.68,0.0,5,0.8
M,58,76000.0,157.59000000000003,0.4441906212323116,6,0.5
F,66,46000.0,21.42,0.46685340802987857,4,1.0
M,29,38000.0,6.21,0.0,2,0.5
M,45,53000.0,101.77999999999999,0.343878954607978,3,1.0
M,49,51000.0,33.69,1.0,4,1.0
M,58,110000.0,169.0,0.20710059171597633,4,0.75
F,44,47000.0,15.420000000000002,0.0,6,0.5
F,67,95000.0,132.59,0.18855117278829475,4,0.5
M,58,89000.0,127.09,0.23605319065229363,5,0.8
F,73,60000.0,12.49,0.0,4,0.75
M,55,54000.0,11.14,0.0,6,0.5
F,66,95000.0,109.52000000000001,0.4108838568298027,5,1.0
F,75,31000.0,5.71,0.0,6,0.5
M,44,37000.0,7.160000000000001,0.0,4,0.75
M,58,39000.0,150.2,0.07989347536617844,4,0.75
F,73,65000.0,15.35,0.32573289902280134,3,1.0
M,26,66000.0,212.97,0.17373338967929755,5,0.8
M,54,53000.0,8.540000000000001,0.0,4,0.25
F,60,64000.0,114.72999999999999,0.49681861762398677,5,0.8
F,28,66000.0,11.74,0.0,4,0.5
F,72,115000.0,111.64,0.17914725904693657,3,0.3333333333333333
M,53,67000.0,46.69000000000001,0.21417862497322762,4,0.75
F,79,96000.0,133.33999999999997,0.3149842507874607,6,0.3333333333333333
M,67,71000.0,102.51,0.09755145839430299,4,1.0
M,54,60000.0,26.190000000000005,0.0,3,1.0
F,64,66000.0,68.93,0.4352241404323226,4,0.75
F,94,84000.0,139.01999999999998,0.2157962883038412,2,0.5
F,59,52000.0,157.29,0.267022696929239,4,0.75
F,83,99000.0,94.9,0.42149631190727077,5,1.0
F,59,52000.0,116.57,0.2144634125418204,6,1.0
F,78,55000.0,22.07,0.45310376076121434,4,1.0
F,67,60000.0,77.85999999999999,0.2568713074749551,2,1.0
F,54,50000.0,122.03999999999999,0.237627007538512,5,1.0
M,49,32000.0,47.95,0.5630865484880083,3,1.0
O,59,40000.0,91.69,0.5453157378121932,5,0.4
M,48,36000.0,62.03,0.3224246332419797,4,1.0
M,31,67000.0,8.379999999999999,0.5966587112171838,6,0.5
M,66,50000.0,70.29,0.35566936975387675,5,0.0
M,56,47000.0,20.360000000000003,0.24557956777996068,5,0.6
M,56,70000.0,184.14,0.255240577821223,5,1.0
M,31,32000.0,65.61,0.15241579027587257,6,0.8333333333333334
M,39,55000.0,58.92999999999999,0.28847785508230106,5,1.0
M,55,55000.0,89.02,0.5616715344866322,5,1.0
F,55,57000.0,47.33,0.21128248468201988,5,0.8
F,64,95000.0,251.77,0.1588751638400127,5,0.6
F,62,91000.0,276.27,0.06153400658775836,6,0.6666666666666666
F,45,53000.0,184.4,0.3633405639913232,5,1.0
F,64,70000.0,204.77,0.09767055721052888,4,1.0
M,72,50000.0,25.179999999999996,0.7942811755361399,4,0.75
M,72,71000.0,73.33000000000001,0.23182871948724937,5,0.6
F,50,111000.0,204.16,0.1469435736677116,5,0.6
F,64,63000.0,197.03,0.1268842308277927,5,0.6
M,45,48000.0,100.87,0.18836125706354714,5,1.0
F,38,36000.0,128.07999999999998,0.31230480949406625,3,0.6666666666666666
M,41,85000.0,62.28,0.32113037893384716,4,0.75
M,59,48000.0,190.70999999999998,0.1048712705154423,5,0.6
M,32,37000.0,38.42,0.31233732431025507,6,0.6666666666666666
M,76,64000.0,50.99,0.19611688566385566,5,1.0
M,56,80000.0,158.25,0.2527646129541864,4,1.0
F,28,43000.0,405.89,0.07883909433590382,5,0.6
M,67,98000.0,260.7,0.057537399309551214,6,1.0
F,71,103000.0,283.34,0.13764382014540835,6,0.6666666666666666
M,36,31000.0,42.379999999999995,0.28315243039169424,5,1.0
F,72,55000.0,160.54000000000002,0.23047215647190727,6,1.0
M,76,53000.0,8.360000000000001,0.0,4,0.25
M,91,58000.0,80.05000000000001,0.4996876951905059,6,0.8333333333333334
F,37,53000.0,164.09,0.16454384788835394,5,1.0
M,50,81000.0,53.459999999999994,0.9352787130564909,6,0.3333333333333333
M,25,52000.0,78.05000000000001,0.281870595771941,5,1.0
F,62,58000.0,172.26999999999998,0.20316944331572534,6,0.8333333333333334
F,65,119000.0,160.73,0.18664841659926587,5,0.8
M,69,73000.0,0.0,0.0,4,0.75
F,37,79000.0,187.79999999999998,0.23961661341853038,5,1.0
M,56,32000.0,15.159999999999998,0.0,5,0.8
M,56,73000.0,239.93,0.020839411495019382,3,0.6666666666666666
O,60,72000.0,76.92,0.6110244409776391,5,1.0
F,79,64000.0,263.28,0.18991188088726832,6,1.0
F,100,71000.0,210.01999999999998,0.1761736977430721,4,1.0
M,40,72000.0,83.35,0.599880023995201,6,0.8333333333333334
F,85,89000.0,262.51,0.14094701154241743,6,0.6666666666666666
F,51,49000.0,167.85999999999999,0.16084832598594068,5,1.0
M,24,64000.0,199.41000000000003,0.3761095230931247,6,0.6666666666666666
F,60,84000.0,75.3,0.5312084993359893,5,0.8
M,66,31000.0,5.98,0.0,4,0.75
M,33,74000.0,8.05,0.0,3,0.6666666666666666
F,63,103000.0,136.18,0.12483477750036716,4,0.75
M,57,52000.0,18.939999999999998,0.0,3,0.6666666666666666
M,86,97000.0,257.78,0.07758553805570642,5,1.0
M,37,74000.0,323.71000000000004,0.108121466744926,6,0.5
M,38,56000.0,91.77,0.07627765064836003,4,0.75
M,49,43000.0,26.1,0.38314176245210724,6,0.3333333333333333
F,36,38000.0,13.73,0.0,4,0.75
M,28,53000.0,46.91,0.2131741632914091,4,0.5
M,62,37000.0,29.34,0.17041581458759372,3,0.6666666666666666
M,63,50000.0,150.41,0.23269729406289477,5,1.0
M,57,34000.0,16.0,0.0,6,0.8333333333333334
M,63,56000.0,62.959999999999994,0.1588310038119441,4,1.0
M,30,32000.0,88.2,0.17006802721088435,3,0.6666666666666666
F,49,32000.0,23.86,0.2933780385582565,4,0.75
M,48,93000.0,229.95999999999998,0.04348582362149939,3,1.0
M,84,57000.0,145.51999999999998,0.17179769103903245,5,0.8
M,33,30000.0,107.69,0.3250069644349522,5,0.8
F,67,71000.0,966.8599999999999,0.015514138551600026,6,0.6666666666666666
M,36,70000.0,37.54,0.0,6,0.8333333333333334
F,46,82000.0,370.95000000000005,0.08087343307723412,5,1.0
M,73,32000.0,23.65,0.2959830866807611,6,0.5
F,48,82000.0,170.39000000000001,0.17606667057925934,5,0.8
M,43,79000.0,136.36,0.22000586682311526,5,0.8
M,41,31000.0,117.92999999999999,0.2543881963876876,5,1.0
M,51,53000.0,16.11,0.31036623215394166,6,0.6666666666666666
M,41,59000.0,147.38,0.1831998914371014,5,1.0
M,43,52000.0,16.04,0.0,5,0.8
M,67,79000.0,72.14,0.5128915996673136,4,1.0
M,61,52000.0,0.0,0.0,4,0.5
M,84,86000.0,54.56,0.49486803519061584,6,1.0
F,36,50000.0,8.85,0.0,4,0.75
F,74,101000.0,0.0,0.0,5,0.8
M,47,50000.0,198.10000000000002,0.11105502271580009,5,1.0
M,39,52000.0,69.56,0.0718803910293272,3,1.0
M,23,75000.0,169.94,0.15887960456631753,5,1.0
M,36,56000.0,433.33,0.011538550296540743,3,1.0
F,49,61000.0,232.66,0.18052093183185766,5,0.8
F,52,99000.0,64.85,0.3855050115651504,5,1.0
M,66,52000.0,21.73,0.32213529682466635,6,0.6666666666666666
M,38,31000.0,66.11000000000001,0.8924519739827558,6,1.0
M,34,65000.0,11.82,0.0,4,1.0
M,23,40000.0,43.18000000000001,0.11579434923575728,5,0.6
F,44,55000.0,46.37,0.4744446840629718,4,0.75
M,65,62000.0,71.88,0.06956037840845855,3,0.6666666666666666
F,71,77000.0,139.95,0.03572704537334763,3,0.6666666666666666
M,81,50000.0,87.11,0.30995293307312594,6,1.0
M,70,59000.0,0.79,0.0,5,0.6
F,35,55000.0,8.48,0.0,4,0.75
F,46,63000.0,192.25,0.20806241872561768,3,1.0
M,49,82000.0,71.92999999999999,0.6951202558042542,5,1.0
M,53,96000.0,229.51999999999995,0.2047751829905891,6,1.0
F,26,30000.0,21.089999999999996,0.33191085822664773,5,0.8
M,30,56000.0,167.0,0.08982035928143713,6,0.5
M,26,66000.0,15.5,0.6451612903225806,5,0.6
M,51,73000.0,21.419999999999998,0.0,4,0.75
M,26,63000.0,218.66,0.0914662032379036,3,0.6666666666666666
F,68,79000.0,148.92,0.10072522159548752,5,0.6
M,39,56000.0,514.28,0.05833398148868321,4,1.0
F,70,64000.0,43.959999999999994,0.5686988171064605,5,1.0
M,37,56000.0,349.58,0.15447107958121176,5,0.8
M,22,35000.0,32.4,0.154320987654321,5,0.8
M,21,68000.0,19.5,0.0,6,0.6666666666666666
M,21,39000.0,148.14999999999998,0.249746878164023,3,0.6666666666666666
F,53,69000.0,49.79,0.4016870857601928,5,1.0
M,54,41000.0,11.25,0.0,3,1.0
F,49,60000.0,193.01999999999998,0.13988187752564502,3,1.0
M,46,51000.0,28.27,0.3537318712415989,5,0.8
M,52,37000.0,11.13,0.449236298292902,5,0.2
F,33,74000.0,35.06,0.7701083856246435,6,0.5
M,55,111000.0,1292.86,0.030939158145506865,6,0.6666666666666666
M,34,47000.0,14.78,0.4736129905277402,5,0.8
F,98,65000.0,21.59,0.0,4,0.25
M,57,88000.0,53.33,0.0,4,1.0
M,19,34000.0,99.21000000000001,0.07055740348755166,3,1.0
M,60,32000.0,21.650000000000002,0.0,3,0.6666666666666666
M,62,44000.0,50.33,0.47685277170673557,6,0.8333333333333334
M,53,69000.0,33.07,0.21167221046265497,3,0.6666666666666666
M,74,71000.0,87.96000000000001,0.19326966803092313,4,1.0
M,50,63000.0,140.41000000000003,0.21365999572680006,4,0.75
F,49,112000.0,41.879999999999995,0.2865329512893983,3,1.0
F,95,65000.0,36.45,0.0,5,1.0
M,51,78000.0,203.35,0.1721170395869191,6,0.6666666666666666
F,53,90000.0,329.2,0.06682867557715674,3,1.0
M,78,44000.0,29.220000000000002,0.0,4,0.5
M,39,51000.0,136.59,0.3660590087122044,4,1.0
M,73,112000.0,85.79,0.11656370206317752,4,0.5
O,56,53000.0,50.85,0.2949852507374631,4,0.75
M,55,73000.0,209.54,0.16703254748496707,3,1.0
M,56,39000.0,0.0,0.0,3,0.6666666666666666
M,34,46000.0,43.63,0.275040110016044,5,0.6
M,54,71000.0,241.66,0.06207067781180171,2,1.0
F,86,116000.0,196.72000000000003,0.1270841805612037,4,0.75
M,77,57000.0,0.0,0.0,6,0.6666666666666666
F,37,72000.0,67.55,0.07401924500370097,4,0.0
M,33,41000.0,13.14,0.76103500761035,6,0.5
F,64,72000.0,213.43,0.1171344234643677,3,1.0
F,41,55000.0,48.74,0.8206811653672548,5,1.0
M,69,99000.0,140.77999999999997,0.14206563432305727,3,0.6666666666666666
M,54,63000.0,36.95,0.40595399188092013,5,0.6
M,70,98000.0,0.0,0.0,3,1.0
F,88,54000.0,166.40000000000003,0.030048076923076917,5,1.0
M,31,68000.0,22.46,0.22261798753339268,6,0.8333333333333334
F,63,55000.0,113.24000000000001,0.44154009184033904,6,0.8333333333333334
F,45,70000.0,37.59,0.2660281989890928,5,0.6
M,34,40000.0,105.23,0.14254490164401787,5,0.8
F,87,58000.0,10.219999999999999,0.0,6,0.5
F,46,34000.0,97.4,0.30800821355236135,5,0.8
F,71,98000.0,58.25,0.08583690987124463,5,1.0
M,85,75000.0,39.71999999999999,0.4279959718026184,4,0.75
M,34,36000.0,14.820000000000002,0.0,6,0.8333333333333334
M,45,40000.0,20.7,0.0,2,1.0
M,32,30000.0,54.99,0.0,6,0.6666666666666666
M,58,75000.0,90.27000000000001,0.18832391713747643,3,1.0
F,73,60000.0,38.64,0.0,5,0.8
M,55,66000.0,28.33,0.0,3,1.0
F,51,51000.0,280.66999999999996,0.15676773434994837,5,0.8
M,66,44000.0,6.550000000000001,0.0,6,0.16666666666666666
F,62,81000.0,102.27000000000001,0.2835631172386819,5,0.8
M,27,58000.0,51.42,0.19447685725398678,5,0.6
M,51,95000.0,89.86000000000001,0.27821054974404624,5,1.0
M,58,77000.0,104.17,0.3071901699145627,6,0.8333333333333334
F,45,54000.0,173.98999999999995,0.17242370251163866,5,1.0
M,39,57000.0,23.02,0.0,3,0.6666666666666666
F,65,87000.0,247.92000000000002,0.10083898031623104,5,1.0
O,39,59000.0,56.75,0.8810572687224669,5,1.0
F,33,48000.0,98.25999999999999,0.25442703032770203,5,0.6
M,75,54000.0,147.89,0.3516126851037934,6,0.5
M,76,35000.0,45.53,0.5490885130683066,5,0.8
F,52,34000.0,67.89,0.14729709824716453,3,1.0
M,43,63000.0,1.5599999999999998,0.0,3,1.0
F,73,74000.0,116.91999999999999,0.3335614095107766,6,1.0
F,81,97000.0,788.5799999999999,0.02536204316619747,2,1.0
M,37,70000.0,153.68,0.14315460697553356,6,1.0
M,67,43000.0,19.990000000000002,0.5002501250625312,1,1.0
F,89,32000.0,103.06,0.19406171162429653,5,0.8
F,38,39000.0,65.78,0.2584372149589541,3,1.0
F,82,76000.0,52.6,0.0,5,0.8
F,52,86000.0,299.34,0.13362731342286366,5,1.0
F,60,55000.0,155.93999999999997,0.14107990252661282,4,1.0
F,46,80000.0,224.73,0.0889956837093401,6,0.8333333333333334
M,50,53000.0,67.16999999999999,0.2530891767157958,2,1.0
F,53,68000.0,170.98999999999998,0.23393180887771217,5,1.0
O,32,33000.0,8.08,0.0,3,0.3333333333333333
M,61,43000.0,20.810000000000002,0.0,4,0.75
F,82,103000.0,0.0,0.0,5,0.8
M,46,31000.0,11.030000000000001,0.0,4,0.25
M,52,105000.0,917.5899999999999,0.023975849780403014,6,0.6666666666666666
M,40,47000.0,111.03000000000002,0.2611906691885076,5,1.0
M,51,81000.0,122.28999999999998,0.24531850519257506,6,0.8333333333333334
M,71,38000.0,25.570000000000004,0.27375831052014077,6,0.8333333333333334
M,84,67000.0,217.51999999999998,0.09194556822361163,4,1.0
M,81,96000.0,101.63000000000001,0.14759421430679917,4,0.75
F,89,109000.0,161.66,0.2783619943090437,5,0.8
M,87,87000.0,70.0,0.24285714285714285,4,1.0
M,47,65000.0,136.03,0.21318826729397927,5,1.0
M,86,36000.0,9.05,0.5524861878453038,5,0.8
M,76,54000.0,19.54,0.0,2,1.0
M,44,74000.0,48.86000000000001,0.8186655751125664,6,0.5
M,73,63000.0,43.65,0.45819014891179843,6,0.3333333333333333
M,51,48000.0,40.779999999999994,0.29426189308484557,5,0.6
M,27,69000.0,43.339999999999996,0.23073373327180435,5,0.8
M,93,90000.0,78.55,0.5092297899427116,4,0.0
F,55,81000.0,222.98,0.3363530361467396,6,0.5
M,60,69000.0,86.11,0.3716176982928812,5,0.8
F,63,99000.0,126.07000000000001,0.23796303640834457,6,0.6666666666666666
M,22,48000.0,72.81000000000002,0.6180469715698391,3,0.6666666666666666
F,66,64000.0,38.08,0.5252100840336135,5,1.0
M,23,53000.0,70.35,0.3837953091684435,5,0.8
M,52,47000.0,9.020000000000001,0.0,3,0.6666666666666666
F,31,69000.0,209.3,0.09077878643096034,5,1.0
M,72,40000.0,33.56999999999999,0.35746201966041113,5,0.8
F,47,97000.0,22.53,0.0,4,0.75
M,74,89000.0,113.44,0.08815232722143865,3,1.0
F,57,56000.0,131.33,0.07614406457016674,3,1.0
M,42,64000.0,0.0,0.0,6,1.0
M,42,74000.0,105.78999999999999,0.0,3,1.0
M,62,66000.0,48.07,0.31204493447056375,4,1.0
F,70,77000.0,50.199999999999996,0.7968127490039841,4,0.75
M,38,73000.0,34.559999999999995,0.43402777777777785,4,0.75
M,61,66000.0,12.25,0.0,5,0.8
F,25,71000.0,155.04,0.29024767801857587,5,0.8
M,55,48000.0,8.39,0.0,3,1.0
M,42,69000.0,0.76,0.0,5,0.0
F,40,67000.0,263.82,0.18952315973011902,5,0.8
F,50,82000.0,168.35,0.3267003267003267,5,0.6
M,72,61000.0,50.08,0.0,3,1.0
M,70,75000.0,112.16000000000001,0.0,5,0.8
F,56,116000.0,208.3,0.04800768122899664,2,1.0
M,81,117000.0,1152.94,0.0346939129529724,4,1.0
M,54,42000.0,55.589999999999996,0.1259219284043893,4,0.75
F,66,32000.0,51.480000000000004,0.3302253302253302,5,1.0
F,23,46000.0,15.899999999999999,0.0,4,0.5
M,23,51000.0,17.05,0.0,4,0.0
M,70,54000.0,134.01999999999998,0.33577078048052533,5,0.8
M,33,59000.0,60.4,0.08278145695364239,4,0.75
F,60,54000.0,111.04,0.33321325648414984,5,0.8
F,32,40000.0,56.04,0.44610992148465384,4,1.0
F,95,55000.0,14.14,0.3536067892503536,3,0.6666666666666666
F,46,71000.0,55.55,0.0,3,1.0
O,40,57000.0,32.290000000000006,0.0,3,1.0
M,41,71000.0,181.37,0.2150300490709599,6,1.0
F,24,54000.0,80.64000000000001,0.2728174603174603,5,0.8
F,55,46000.0,496.71999999999997,0.05033016588822677,2,1.0
F,71,75000.0,151.14999999999998,0.16539861065167055,6,1.0
M,71,47000.0,11.430000000000001,0.0,5,0.6
M,94,33000.0,18.07,0.5534034311012728,6,0.6666666666666666
M,71,72000.0,93.68,0.1601195559350982,3,1.0
M,71,41000.0,6.26,0.0,5,0.6
M,57,74000.0,193.67999999999998,0.08777364725320116,5,1.0
M,59,39000.0,20.490000000000002,0.7320644216691068,3,0.3333333333333333
F,69,116000.0,0.0,0.0,5,0.6
M,50,82000.0,152.81,0.35992408873764803,4,1.0
F,83,93000.0,189.39000000000001,0.13200274565710965,4,1.0
F,56,92000.0,191.35,0.1567807682257643,4,1.0
M,46,57000.0,155.19,0.19331142470520007,3,1.0
M,51,53000.0,56.18,0.4805980776076896,4,1.0
M,44,65000.0,60.89999999999999,0.44334975369458135,5,0.4
F,36,79000.0,84.34,0.17785155323689827,3,1.0
M,67,35000.0,13.049999999999999,0.0,6,0.3333333333333333
F,51,118000.0,196.04999999999998,0.10201479214486102,3,0.3333333333333333
F,40,36000.0,25.69,0.0,5,0.6
M,61,33000.0,53.57,0.09333582228859436,5,0.6
F,39,85000.0,80.49,0.12423903590508138,2,1.0
M,59,88000.0,87.41,0.1716050795103535,5,0.6
M,49,70000.0,225.28,0.09765625,5,1.0
F,36,53000.0,176.83,0.3393089407905898,5,0.6
O,58,86000.0,322.89,0.185821796896776,5,1.0
F,55,81000.0,232.32999999999996,0.1506477854775535,5,0.8
M,47,37000.0,71.85000000000001,0.2366040361864996,4,1.0
F,89,78000.0,146.96,0.21774632553075665,5,0.8
F,70,119000.0,199.07,0.1758175516150098,5,0.6
F,28,71000.0,255.77,0.17593932048324665,5,0.8
M,44,77000.0,175.84,0.1421747042766151,4,1.0
M,56,47000.0,100.66999999999999,0.2384027018972882,4,0.75
M,19,31000.0,31.029999999999998,0.0,3,0.6666666666666666
F,44,62000.0,39.85,0.0,1,1.0
F,71,32000.0,109.74999999999997,0.5466970387243737,6,0.6666666666666666
M,41,60000.0,64.27,0.10891551268087755,4,0.5
F,53,50000.0,187.18,0.25109520247889733,6,0.8333333333333334
M,45,49000.0,39.489999999999995,0.25322866548493295,4,0.5
M,41,55000.0,225.13,0.22209390130147028,4,1.0
M,64,100000.0,130.18,0.03840835765862652,4,1.0
M,43,30000.0,23.48,0.42589437819420783,2,0.5
M,63,61000.0,70.03,0.07139797229758675,3,1.0
F,86,115000.0,66.63,0.225123818099955,4,0.75
F,61,74000.0,60.03,0.0,4,1.0
M,40,38000.0,30.980000000000004,0.0,5,0.4
F,84,31000.0,132.1,0.24224072672218017,5,0.8
F,60,30000.0,9.3,0.0,6,0.6666666666666666
F,73,76000.0,140.96,0.19154370034052212,4,1.0
F,69,58000.0,28.6,0.34965034965034963,4,0.75
M,42,75000.0,148.43,0.13474365020548407,6,1.0
F,50,118000.0,166.74,0.32985486385990165,5,0.6
M,48,44000.0,16.73,0.29886431560071725,5,0.6
M,45,33000.0,5.54,0.9025270758122743,6,0.5
F,35,39000.0,64.32,0.23320895522388063,5,1.0
M,30,47000.0,19.93,0.2508780732563974,3,0.6666666666666666
M,61,66000.0,59.1,0.676818950930626,4,0.5
F,88,53000.0,428.22,0.09340992947550324,4,0.75
F,84,61000.0,251.63,0.18678218018519255,4,0.75
F,59,58000.0,0.0,0.0,4,0.25
F,60,69000.0,10.370000000000001,0.0,3,0.6666666666666666
M,75,86000.0,95.74,0.1566743263003969,4,0.5
F,63,64000.0,25.68,0.5841121495327103,4,0.25
F,70,75000.0,32.48,0.21551724137931036,4,0.75
F,53,64000.0,0.0,0.0,3,1.0
F,29,62000.0,31.559999999999995,0.31685678073510776,5,0.4
M,67,41000.0,17.78,0.281214848143982,4,0.5
M,52,98000.0,107.17,0.373238779509191,6,1.0
F,39,65000.0,262.42,0.12194192515814342,5,1.0
M,71,99000.0,81.71000000000001,0.29372169869049075,5,0.8
M,43,59000.0,20.83,0.24003840614498323,5,0.8
M,38,69000.0,219.65000000000003,0.045526974732529014,3,0.6666666666666666
M,69,88000.0,102.94,0.09714396735962696,3,1.0
M,44,32000.0,179.02999999999997,0.2625258336591633,5,0.8
M,82,37000.0,23.880000000000003,0.5025125628140703,5,0.8
M,20,50000.0,12.079999999999998,0.0,4,0.75
M,23,42000.0,66.94999999999999,0.433159073935773,6,0.5
M,57,80000.0,52.15,0.613614573346117,5,0.8
M,36,54000.0,120.77999999999999,0.24838549428713366,5,0.6
M,45,73000.0,23.560000000000002,0.0,3,0.6666666666666666
M,51,54000.0,174.88,0.2859103385178408,4,1.0
F,60,112000.0,0.0,0.0,3,0.6666666666666666
M,80,116000.0,166.78000000000003,0.08993884158772034,2,1.0
M,54,35000.0,11.05,0.0,3,0.6666666666666666
F,57,38000.0,134.85999999999999,0.3114340797864452,5,0.6
M,71,51000.0,42.45,0.47114252061248524,4,0.5
M,64,76000.0,195.01000000000002,0.34357212450643554,6,0.6666666666666666
M,49,106000.0,64.79,0.23151720944590212,4,0.5
M,61,56000.0,0.0,0.0,4,1.0
M,26,46000.0,30.99,0.0,4,0.75
M,21,72000.0,7.33,0.0,4,0.75
F,54,38000.0,60.83,0.4109814236396515,5,1.0
M,33,60000.0,47.93999999999999,0.625782227784731,4,0.75
M,53,64000.0,134.77,0.11130073458484825,3,1.0
M,69,95000.0,245.51,0.16292615372082603,4,1.0
M,83,43000.0,106.51,0.06572152849497699,3,0.6666666666666666
M,32,64000.0,1365.6600000000003,0.043934800755678564,6,0.8333333333333334
M,31,45000.0,96.03,0.2082682495053629,5,0.8
F,47,61000.0,37.71,0.45080880403076107,6,0.5
F,60,43000.0,8.03,0.0,5,0.6
F,72,77000.0,64.42,0.3104625892579944,3,0.6666666666666666
F,87,76000.0,143.32999999999998,0.34884532198423224,6,1.0
M,25,72000.0,183.8,0.08161044613710554,6,0.8333333333333334
M,25,59000.0,20.990000000000002,0.0,3,1.0
M,69,47000.0,53.629999999999995,0.13052396046988626,5,0.8
O,77,92000.0,347.07,0.04898147347797274,3,1.0
F,53,74000.0,229.32999999999998,0.04360528496053722,4,1.0
F,58,54000.0,179.68,0.27827248441674085,4,0.75
M,75,97000.0,120.81,0.24832381425378694,4,0.5
